run,round,home_team,away_team
55,35,Brentford,Tottenham
55,35,Wolverhampton,Fulham
55,35,Southampton,Leicester
55,36,Arsenal,Man City
55,36,Liverpool,Newcastle United
55,36,Fulham,Crystal Palace
55,36,Aston Villa,Brentford
55,36,Chelsea,Man United
55,36,Tottenham,Wolverhampton
55,36,Nottingham Forest,Leicester
55,36,Brighton,Southampton
55,36,Ipswich,Bournemouth
55,36,West Ham United,Everton
55,37,Leicester,Ipswich
55,37,Arsenal,Newcastle United
55,37,Aston Villa,Fulham
55,37,Everton,Tottenham
55,37,Chelsea,Liverpool
55,37,Crystal Palace,Brentford
55,37,Nottingham Forest,Southampton
55,37,Brighton,Bournemouth
55,37,Man United,Man City
55,37,Wolverhampton,West Ham United
55,38,Leicester,Bournemouth
55,38,Arsenal,Liverpool
55,38,Fulham,Brentford
55,38,Aston Villa,Crystal Palace
55,38,Man City,Chelsea
55,38,Tottenham,West Ham United
55,38,Nottingham Forest,Brighton
55,38,Ipswich,Southampton
55,38,Man United,Newcastle United
55,38,Wolverhampton,Everton
56,34,Leicester,Chelsea
56,34,Liverpool,Brighton
56,34,Aston Villa,Brentford
56,34,Everton,Man City
56,34,Tottenham,West Ham United
56,34,Nottingham Forest,Arsenal
56,34,Ipswich,Bournemouth
56,34,Man United,Newcastle United
56,34,Wolverhampton,Crystal Palace
56,34,Southampton,Fulham
56,35,Arsenal,Man City
56,35,Fulham,Liverpool
56,35,Everton,Chelsea
56,35,Crystal Palace,Newcastle United
56,35,Bournemouth,Tottenham
56,35,Nottingham Forest,Brighton
56,35,Ipswich,West Ham United
56,35,Man United,Aston Villa
56,35,Brentford,Leicester
56,35,Southampton,Wolverhampton
56,36,Fulham,Arsenal
56,36,Chelsea,Aston Villa
56,36,Newcastle United,Nottingham Forest
56,36,Crystal Palace,Bournemouth
56,36,Tottenham,Liverpool
56,36,Brighton,Everton
56,36,Ipswich,Southampton
56,36,Man United,Man City
56,36,Brentford,Wolverhampton
56,36,West Ham United,Leicester
56,37,Arsenal,Man United
56,37,Fulham,Tottenham
56,37,Aston Villa,Crystal Palace
56,37,Man City,Liverpool
56,37,Newcastle United,Everton
56,37,Bournemouth,Chelsea
56,37,Nottingham Forest,Brentford
56,37,Brighton,Ipswich
56,37,Wolverhampton,West Ham United
56,37,Southampton,Leicester
56,38,Leicester,Wolverhampton
56,38,Arsenal,Liverpool
56,38,Man City,Fulham
56,38,Everton,Nottingham Forest
56,38,Crystal Palace,Chelsea
56,38,Tottenham,Man United
56,38,Bournemouth,Aston Villa
56,38,Brighton,Newcastle United
56,38,Ipswich,Brentford
56,38,Southampton,West Ham United
57,34,Leicester,Bournemouth
57,34,Liverpool,Ipswich
57,34,Fulham,Nottingham Forest
57,34,Chelsea,Aston Villa
57,34,Crystal Palace,Man City
57,34,Tottenham,Arsenal
57,34,Brentford,Everton
57,34,West Ham United,Brighton
57,34,Wolverhampton,Man United
57,34,Southampton,Newcastle United
57,35,Aston Villa,Leicester
57,35,Man City,Fulham
57,35,Everton,Bournemouth
57,35,Newcastle United,West Ham United
57,35,Crystal Palace,Arsenal
57,35,Tottenham,Liverpool
57,35,Brighton,Southampton
57,35,Man United,Ipswich
57,35,Brentford,Chelsea
57,35,Wolverhampton,Nottingham Forest
57,36,Leicester,Ipswich
57,36,Fulham,Liverpool
57,36,Man City,Chelsea
57,36,Newcastle United,Wolverhampton
57,36,Crystal Palace,West Ham United
57,36,Nottingham Forest,Arsenal
57,36,Brighton,Bournemouth
57,36,Man United,Aston Villa
57,36,Brentford,Tottenham
57,36,Southampton,Everton
57,37,Arsenal,Brentford
57,37,Man City,Liverpool
57,37,Chelsea,Tottenham
57,37,Newcastle United,Fulham
57,37,Bournemouth,Aston Villa
57,37,Brighton,Man United
57,37,Ipswich,Everton
57,37,West Ham United,Nottingham Forest
57,37,Wolverhampton,Crystal Palace
57,37,Southampton,Leicester
57,38,Arsenal,Newcastle United
57,38,Fulham,Brentford
57,38,Aston Villa,Brighton
57,38,Everton,Leicester
57,38,Chelsea,Liverpool
57,38,Tottenham,Man City
57,38,Bournemouth,Man United
57,38,Nottingham Forest,Crystal Palace
57,38,Ipswich,Southampton
57,38,Wolverhampton,West Ham United
58,34,Leicester,Chelsea
58,34,Arsenal,Brighton
58,34,Fulham,Liverpool
58,34,Man City,Aston Villa
58,34,Crystal Palace,Southampton
58,34,Tottenham,Man United
58,34,Bournemouth,West Ham United
58,34,Ipswich,Nottingham Forest
58,34,Brentford,Newcastle United
58,34,Wolverhampton,Everton
58,35,Arsenal,Chelsea
58,35,Fulham,Crystal Palace
58,35,Man City,Newcastle United
58,35,Everton,Bournemouth
58,35,Tottenham,Liverpool
58,35,Nottingham Forest,Aston Villa
58,35,Brighton,Wolverhampton
58,35,Ipswich,West Ham United
58,35,Man United,Brentford
58,35,Southampton,Leicester
58,36,Leicester,Wolverhampton
58,36,Arsenal,Man City
58,36,Liverpool,Newcastle United
58,36,Fulham,Everton
58,36,Chelsea,Tottenham
58,36,Nottingham Forest,Brentford
58,36,Brighton,Crystal Palace
58,36,Ipswich,Bournemouth
58,36,Man United,Aston Villa
58,36,Southampton,West Ham United
58,37,Leicester,Ipswich
58,37,Arsenal,Liverpool
58,37,Aston Villa,Fulham
58,37,Chelsea,Nottingham Forest
58,37,Crystal Palace,Brentford
58,37,Tottenham,Man City
58,37,Brighton,Everton
58,37,Man United,Newcastle United
58,37,Wolverhampton,West Ham United
58,37,Southampton,Bournemouth
58,38,Leicester,Bournemouth
58,38,Fulham,Brighton
58,38,Aston Villa,Brentford
58,38,Man City,Liverpool
58,38,Newcastle United,Chelsea
58,38,Tottenham,Arsenal
58,38,Ipswich,Southampton
58,38,Man United,Nottingham Forest
58,38,West Ham United,Everton
58,38,Wolverhampton,Crystal Palace
59,34,Leicester,Chelsea
59,34,Liverpool,Nottingham Forest
59,34,Aston Villa,Southampton
59,34,Newcastle United,Wolverhampton
59,34,Crystal Palace,Everton
59,34,Tottenham,Man City
59,34,Brighton,Ipswich
59,34,Man United,Fulham
59,34,Brentford,Bournemouth
59,34,West Ham United,Arsenal
59,35,Leicester,Crystal Palace
59,35,Arsenal,Chelsea
59,35,Liverpool,Brighton
59,35,Fulham,Everton
59,35,Aston Villa,Tottenham
59,35,Newcastle United,West Ham United
59,35,Nottingham Forest,Man City
59,35,Ipswich,Bournemouth
59,35,Wolverhampton,Man United
59,35,Southampton,Brentford
59,36,Leicester,Man United
59,36,Man City,Liverpool
59,36,Everton,Bournemouth
59,36,Chelsea,Brighton
59,36,Newcastle United,Aston Villa
59,36,Tottenham,West Ham United
59,36,Nottingham Forest,Arsenal
59,36,Ipswich,Brentford
59,36,Wolverhampton,Crystal Palace
59,36,Southampton,Fulham
59,37,Arsenal,Man City
59,37,Fulham,Bournemouth
59,37,Everton,Leicester
59,37,Chelsea,Liverpool
59,37,Crystal Palace,West Ham United
59,37,Nottingham Forest,Tottenham
59,37,Brighton,Newcastle United
59,37,Ipswich,Southampton
59,37,Man United,Aston Villa
59,37,Brentford,Wolverhampton
59,38,Leicester,Wolverhampton
59,38,Arsenal,Liverpool
59,38,Man City,Chelsea
59,38,Tottenham,Newcastle United
59,38,Nottingham Forest,Brighton
59,38,Ipswich,Fulham
59,38,Man United,Crystal Palace
59,38,Brentford,Everton
59,38,West Ham United,Aston Villa
59,38,Southampton,Bournemouth
60,34,Leicester,Bournemouth
60,34,Man City,Liverpool
60,34,Everton,Arsenal
60,34,Chelsea,Nottingham Forest
60,34,Crystal Palace,West Ham United
60,34,Tottenham,Aston Villa
60,34,Man United,Fulham
60,34,Brentford,Brighton
60,34,Wolverhampton,Newcastle United
60,34,Southampton,Ipswich
60,35,Liverpool,Arsenal
60,35,Fulham,Leicester
60,35,Aston Villa,Chelsea
60,35,Everton,Brentford
60,35,Newcastle United,Man City
60,35,Bournemouth,Crystal Palace
60,35,Nottingham Forest,Southampton
60,35,Brighton,Man United
60,35,West Ham United,Tottenham
60,35,Wolverhampton,Ipswich
60,36,Leicester,Brentford
60,36,Arsenal,Aston Villa
60,36,Everton,Nottingham Forest
60,36,Chelsea,Man City
60,36,Crystal Palace,Newcastle United
60,36,Tottenham,Ipswich
60,36,Bournemouth,Man United
60,36,Brighton,Liverpool
60,36,West Ham United,Southampton
60,36,Wolverhampton,Fulham
60,37,Man City,Aston Villa
60,37,Chelsea,Arsenal
60,37,Crystal Palace,Liverpool
60,37,Bournemouth,Everton
60,37,Nottingham Forest,Man United
60,37,Brighton,Newcastle United
60,37,Ipswich,Leicester
60,37,Brentford,Tottenham
60,37,Wolverhampton,West Ham United
60,37,Southampton,Fulham
60,38,Arsenal,Man City
60,38,Liverpool,Aston Villa
60,38,Fulham,West Ham United
60,38,Everton,Man United
60,38,Newcastle United,Chelsea
60,38,Crystal Palace,Brighton
60,38,Tottenham,Leicester
60,38,Bournemouth,Nottingham Forest
60,38,Ipswich,Brentford
60,38,Southampton,Wolverhampton
61,34,Arsenal,Brentford
61,34,Liverpool,Southampton
61,34,Aston Villa,Leicester
61,34,Everton,Crystal Palace
61,34,Chelsea,Man City
61,34,Bournemouth,Newcastle United
61,34,Nottingham Forest,Ipswich
61,34,Man United,Tottenham
61,34,West Ham United,Brighton
61,34,Wolverhampton,Fulham
61,35,Leicester,Bournemouth
61,35,Aston Villa,Everton
61,35,Man City,Liverpool
61,35,Chelsea,Nottingham Forest
61,35,Newcastle United,Fulham
61,35,Crystal Palace,Tottenham
61,35,Brighton,Southampton
61,35,Ipswich,Man United
61,35,Brentford,Wolverhampton
61,35,West Ham United,Arsenal
61,36,Fulham,Chelsea
61,36,Man City,Aston Villa
61,36,Everton,Arsenal
61,36,Newcastle United,Nottingham Forest
61,36,Bournemouth,Brentford
61,36,Brighton,Tottenham
61,36,Man United,Leicester
61,36,West Ham United,Liverpool
61,36,Wolverhampton,Ipswich
61,36,Southampton,Crystal Palace
61,37,Leicester,Wolverhampton
61,37,Arsenal,Man City
61,37,Fulham,Crystal Palace
61,37,Aston Villa,Chelsea
61,37,Everton,Liverpool
61,37,Newcastle United,West Ham United
61,37,Bournemouth,Ipswich
61,37,Nottingham Forest,Brighton
61,37,Brentford,Tottenham
61,37,Southampton,Man United
61,38,Liverpool,Arsenal
61,38,Aston Villa,West Ham United
61,38,Everton,Man City
61,38,Newcastle United,Chelsea
61,38,Crystal Palace,Brighton
61,38,Nottingham Forest,Fulham
61,38,Ipswich,Leicester
61,38,Man United,Brentford
61,38,Wolverhampton,Bournemouth
61,38,Southampton,Tottenham
62,34,Liverpool,Man United
62,34,Aston Villa,Wolverhampton
62,34,Man City,Southampton
62,34,Chelsea,Bournemouth
62,34,Newcastle United,Fulham
62,34,Crystal Palace,Brighton
62,34,Tottenham,Leicester
62,34,Ipswich,Everton
62,34,Brentford,Nottingham Forest
62,34,West Ham United,Arsenal
62,35,Arsenal,Newcastle United
62,35,Liverpool,Bournemouth
62,35,Fulham,Brentford
62,35,Chelsea,Man City
62,35,Crystal Palace,Wolverhampton
62,35,Tottenham,Aston Villa
62,35,Nottingham Forest,Ipswich
62,35,Brighton,Everton
62,35,Man United,West Ham United
62,35,Southampton,Leicester
62,36,Aston Villa,Everton
62,36,Man City,Liverpool
62,36,Newcastle United,Chelsea
62,36,Crystal Palace,Nottingham Forest
62,36,Bournemouth,Arsenal
62,36,Brighton,Fulham
62,36,Ipswich,Leicester
62,36,Man United,Brentford
62,36,West Ham United,Tottenham
62,36,Southampton,Wolverhampton
62,37,Leicester,Brighton
62,37,Liverpool,Arsenal
62,37,Fulham,Aston Villa
62,37,Everton,Crystal Palace
62,37,Chelsea,Tottenham
62,37,Newcastle United,Man City
62,37,Bournemouth,Man United
62,37,Brentford,West Ham United
62,37,Wolverhampton,Nottingham Forest
62,37,Southampton,Ipswich
62,38,Arsenal,Man City
62,38,Fulham,Everton
62,38,Aston Villa,Brighton
62,38,Chelsea,Man United
62,38,Newcastle United,Liverpool
62,38,Crystal Palace,Leicester
62,38,Bournemouth,West Ham United
62,38,Nottingham Forest,Southampton
62,38,Brentford,Tottenham
62,38,Wolverhampton,Ipswich
63,34,Arsenal,Wolverhampton
63,34,Fulham,Chelsea
63,34,Man City,Leicester
63,34,Newcastle United,West Ham United
63,34,Crystal Palace,Nottingham Forest
63,34,Tottenham,Liverpool
63,34,Bournemouth,Aston Villa
63,34,Ipswich,Everton
63,34,Brentford,Brighton
63,34,Southampton,Man United
63,35,Liverpool,Brentford
63,35,Fulham,West Ham United
63,35,Aston Villa,Crystal Palace
63,35,Newcastle United,Chelsea
63,35,Tottenham,Leicester
63,35,Bournemouth,Arsenal
63,35,Nottingham Forest,Ipswich
63,35,Brighton,Everton
63,35,Man United,Man City
63,35,Southampton,Wolverhampton
63,36,Leicester,Everton
63,36,Liverpool,Arsenal
63,36,Fulham,Aston Villa
63,36,Man City,Bournemouth
63,36,Crystal Palace,Newcastle United
63,36,Nottingham Forest,Tottenham
63,36,Man United,Brentford
63,36,West Ham United,Chelsea
63,36,Wolverhampton,Brighton
63,36,Southampton,Ipswich
63,37,Arsenal,Man United
63,37,Fulham,Crystal Palace
63,37,Man City,Liverpool
63,37,Tottenham,Aston Villa
63,37,Bournemouth,Newcastle United
63,37,Ipswich,Brighton
63,37,Brentford,Chelsea
63,37,West Ham United,Everton
63,37,Wolverhampton,Nottingham Forest
63,37,Southampton,Leicester
63,38,Arsenal,Man City
63,38,Liverpool,Man United
63,38,Aston Villa,West Ham United
63,38,Newcastle United,Fulham
63,38,Crystal Palace,Chelsea
63,38,Tottenham,Everton
63,38,Bournemouth,Brentford
63,38,Nottingham Forest,Leicester
63,38,Brighton,Southampton
63,38,Wolverhampton,Ipswich
64,34,Arsenal,Southampton
64,34,Fulham,Crystal Palace
64,34,Man City,Ipswich
64,34,Newcastle United,Everton
64,34,Tottenham,Leicester
64,34,Bournemouth,Aston Villa
64,34,Nottingham Forest,Man United
64,34,Brighton,Liverpool
64,34,Brentford,Wolverhampton
64,34,West Ham United,Chelsea
64,35,Arsenal,Man City
64,35,Liverpool,Aston Villa
64,35,Everton,Man United
64,35,Chelsea,Tottenham
64,35,Newcastle United,Fulham
64,35,Crystal Palace,Brighton
64,35,Bournemouth,Brentford
64,35,West Ham United,Nottingham Forest
64,35,Wolverhampton,Ipswich
64,35,Southampton,Leicester
64,36,Leicester,Wolverhampton
64,36,Fulham,Brentford
64,36,Aston Villa,Chelsea
64,36,Man City,Liverpool
64,36,Tottenham,Arsenal
64,36,Bournemouth,Crystal Palace
64,36,Nottingham Forest,Ipswich
64,36,Brighton,Everton
64,36,Man United,Newcastle United
64,36,West Ham United,Southampton
64,37,Leicester,West Ham United
64,37,Man City,Aston Villa
64,37,Chelsea,Arsenal
64,37,Tottenham,Liverpool
64,37,Bournemouth,Everton
64,37,Brighton,Fulham
64,37,Man United,Crystal Palace
64,37,Brentford,Newcastle United
64,37,Wolverhampton,Nottingham Forest
64,37,Southampton,Ipswich
64,38,Arsenal,Aston Villa
64,38,Fulham,Everton
64,38,Chelsea,Liverpool
64,38,Crystal Palace,Newcastle United
64,38,Tottenham,Man City
64,38,Bournemouth,Man United
64,38,Nottingham Forest,Southampton
64,38,Ipswich,Leicester
64,38,Brentford,Brighton
64,38,Wolverhampton,West Ham United
65,34,Arsenal,Ipswich
65,34,Aston Villa,Everton
65,34,Man City,Fulham
65,34,Chelsea,Southampton
65,34,Crystal Palace,Nottingham Forest
65,34,Tottenham,Leicester
65,34,Man United,Newcastle United
65,34,Brentford,Brighton
65,34,West Ham United,Liverpool
65,34,Wolverhampton,Bournemouth
65,35,Leicester,West Ham United
65,35,Liverpool,Arsenal
65,35,Fulham,Crystal Palace
65,35,Aston Villa,Brighton
65,35,Chelsea,Man United
65,35,Tottenham,Man City
65,35,Bournemouth,Everton
65,35,Ipswich,Newcastle United
65,35,Wolverhampton,Nottingham Forest
65,35,Southampton,Brentford
65,36,Arsenal,Brighton
65,36,Fulham,Chelsea
65,36,Man City,Liverpool
65,36,Newcastle United,Everton
65,36,Crystal Palace,Brentford
65,36,Tottenham,Aston Villa
65,36,Nottingham Forest,Ipswich
65,36,Man United,Leicester
65,36,Wolverhampton,West Ham United
65,36,Southampton,Bournemouth
65,37,Arsenal,Aston Villa
65,37,Everton,Brentford
65,37,Newcastle United,Fulham
65,37,Tottenham,Liverpool
65,37,Bournemouth,Ipswich
65,37,Nottingham Forest,Leicester
65,37,Brighton,Man City
65,37,Man United,Wolverhampton
65,37,West Ham United,Chelsea
65,37,Southampton,Crystal Palace
65,38,Leicester,Wolverhampton
65,38,Arsenal,Man City
65,38,Liverpool,Aston Villa
65,38,Everton,Southampton
65,38,Chelsea,Nottingham Forest
65,38,Bournemouth,Crystal Palace
65,38,Brighton,Tottenham
65,38,Ipswich,Fulham
65,38,Man United,West Ham United
65,38,Brentford,Newcastle United
66,34,Leicester,Liverpool
66,34,Arsenal,Aston Villa
66,34,Fulham,Tottenham
66,34,Everton,Chelsea
66,34,Crystal Palace,Newcastle United
66,34,Nottingham Forest,Man United
66,34,Brighton,Bournemouth
66,34,Brentford,Wolverhampton
66,34,West Ham United,Man City
66,34,Southampton,Ipswich
66,35,Liverpool,Arsenal
66,35,Chelsea,Man City
66,35,Crystal Palace,Tottenham
66,35,Bournemouth,Ipswich
66,35,Nottingham Forest,Leicester
66,35,Man United,Newcastle United
66,35,Brentford,Aston Villa
66,35,West Ham United,Brighton
66,35,Wolverhampton,Everton
66,35,Southampton,Fulham
66,36,Leicester,Everton
66,36,Aston Villa,Brighton
66,36,Chelsea,Arsenal
66,36,Newcastle United,Liverpool
66,36,Crystal Palace,Brentford
66,36,Ipswich,Fulham
66,36,Man United,Man City
66,36,West Ham United,Tottenham
66,36,Wolverhampton,Nottingham Forest
66,36,Southampton,Bournemouth
66,37,Arsenal,Newcastle United
66,37,Fulham,Everton
66,37,Aston Villa,West Ham United
66,37,Man City,Liverpool
66,37,Chelsea,Man United
66,37,Crystal Palace,Brighton
66,37,Nottingham Forest,Southampton
66,37,Ipswich,Leicester
66,37,Brentford,Tottenham
66,37,Wolverhampton,Bournemouth
66,38,Arsenal,Man United
66,38,Fulham,Leicester
66,38,Chelsea,Liverpool
66,38,Newcastle United,Man City
66,38,Crystal Palace,West Ham United
66,38,Tottenham,Aston Villa
66,38,Bournemouth,Nottingham Forest
66,38,Ipswich,Everton
66,38,Brentford,Brighton
66,38,Southampton,Wolverhampton
67,34,Leicester,Wolverhampton
67,34,Man City,Southampton
67,34,Crystal Palace,Chelsea
67,34,Tottenham,Everton
67,34,Bournemouth,Newcastle United
67,34,Nottingham Forest,Brighton
67,34,Ipswich,Liverpool
67,34,Man United,Fulham
67,34,Brentford,Aston Villa
67,34,West Ham United,Arsenal
67,35,Leicester,Brighton
67,35,Arsenal,Aston Villa
67,35,Fulham,West Ham United
67,35,Everton,Nottingham Forest
67,35,Chelsea,Liverpool
67,35,Newcastle United,Man City
67,35,Tottenham,Wolverhampton
67,35,Ipswich,Brentford
67,35,Man United,Crystal Palace
67,35,Southampton,Bournemouth
67,36,Liverpool,Arsenal
67,36,Fulham,Tottenham
67,36,Aston Villa,Newcastle United
67,36,Everton,Crystal Palace
67,36,Chelsea,Man City
67,36,Bournemouth,Brentford
67,36,Nottingham Forest,Man United
67,36,Brighton,Southampton
67,36,Ipswich,Leicester
67,36,Wolverhampton,West Ham United
67,37,Arsenal,Man City
67,37,Fulham,Aston Villa
67,37,Newcastle United,Liverpool
67,37,Crystal Palace,Nottingham Forest
67,37,Bournemouth,Everton
67,37,Ipswich,Brighton
67,37,Man United,Leicester
67,37,West Ham United,Tottenham
67,37,Wolverhampton,Chelsea
67,37,Southampton,Brentford
67,38,Leicester,Bournemouth
67,38,Arsenal,Newcastle United
67,38,Aston Villa,Chelsea
67,38,Man City,Liverpool
67,38,Everton,Man United
67,38,Crystal Palace,West Ham United
67,38,Nottingham Forest,Tottenham
67,38,Brentford,Brighton
67,38,Wolverhampton,Fulham
67,38,Southampton,Ipswich
68,34,Leicester,Newcastle United
68,34,Arsenal,Brentford
68,34,Liverpool,Southampton
68,34,Fulham,Bournemouth
68,34,Aston Villa,Everton
68,34,Crystal Palace,Nottingham Forest
68,34,Tottenham,Man City
68,34,Ipswich,Brighton
68,34,Man United,Wolverhampton
68,34,West Ham United,Chelsea
68,35,Leicester,Everton
68,35,Arsenal,Brighton
68,35,Fulham,Chelsea
68,35,Aston Villa,West Ham United
68,35,Newcastle United,Liverpool
68,35,Crystal Palace,Brentford
68,35,Tottenham,Ipswich
68,35,Nottingham Forest,Southampton
68,35,Man United,Man City
68,35,Wolverhampton,Bournemouth
68,36,Liverpool,Arsenal
68,36,Fulham,West Ham United
68,36,Everton,Nottingham Forest
68,36,Crystal Palace,Chelsea
68,36,Tottenham,Leicester
68,36,Brighton,Man City
68,36,Man United,Newcastle United
68,36,Brentford,Aston Villa
68,36,Wolverhampton,Ipswich
68,36,Southampton,Bournemouth
68,37,Arsenal,Man United
68,37,Aston Villa,Crystal Palace
68,37,Man City,Liverpool
68,37,Newcastle United,Chelsea
68,37,Tottenham,Bournemouth
68,37,Nottingham Forest,Ipswich
68,37,Brighton,Fulham
68,37,Brentford,West Ham United
68,37,Wolverhampton,Everton
68,37,Southampton,Leicester
68,38,Leicester,Bournemouth
68,38,Arsenal,Man City
68,38,Liverpool,Man United
68,38,Fulham,Brentford
68,38,Aston Villa,Chelsea
68,38,Crystal Palace,West Ham United
68,38,Brighton,Newcastle United
68,38,Ipswich,Everton
68,38,Wolverhampton,Nottingham Forest
68,38,Southampton,Tottenham
69,34,Leicester,Everton
69,34,Fulham,Bournemouth
69,34,Aston Villa,Ipswich
69,34,Man City,Crystal Palace
69,34,Chelsea,Man United
69,34,Tottenham,Wolverhampton
69,34,Nottingham Forest,Southampton
69,34,Brighton,Liverpool
69,34,Brentford,Newcastle United
69,34,West Ham United,Arsenal
69,35,Leicester,Bournemouth
69,35,Fulham,West Ham United
69,35,Everton,Liverpool
69,35,Chelsea,Arsenal
69,35,Crystal Palace,Nottingham Forest
69,35,Tottenham,Man City
69,35,Brighton,Newcastle United
69,35,Ipswich,Brentford
69,35,Man United,Aston Villa
69,35,Southampton,Wolverhampton
69,36,Leicester,Brentford
69,36,Liverpool,Arsenal
69,36,Everton,Chelsea
69,36,Newcastle United,Fulham
69,36,Crystal Palace,West Ham United
69,36,Tottenham,Aston Villa
69,36,Nottingham Forest,Brighton
69,36,Man United,Man City
69,36,Wolverhampton,Bournemouth
69,36,Southampton,Ipswich
69,37,Arsenal,Man City
69,37,Liverpool,Man United
69,37,Aston Villa,Chelsea
69,37,Crystal Palace,Newcastle United
69,37,Tottenham,Everton
69,37,Bournemouth,Brentford
69,37,Brighton,Fulham
69,37,West Ham United,Nottingham Forest
69,37,Wolverhampton,Ipswich
69,37,Southampton,Leicester
69,38,Leicester,Wolverhampton
69,38,Arsenal,Man United
69,38,Fulham,Crystal Palace
69,38,Aston Villa,Everton
69,38,Man City,Liverpool
69,38,Chelsea,Tottenham
69,38,Newcastle United,Nottingham Forest
69,38,Bournemouth,Ipswich
69,38,West Ham United,Brighton
69,38,Southampton,Brentford
70,34,Arsenal,Wolverhampton
70,34,Fulham,Leicester
70,34,Aston Villa,Brighton
70,34,Everton,Man United
70,34,Crystal Palace,Man City
70,34,Tottenham,West Ham United
70,34,Bournemouth,Liverpool
70,34,Nottingham Forest,Brentford
70,34,Ipswich,Chelsea
70,34,Southampton,Newcastle United
70,35,Arsenal,Crystal Palace
70,35,Fulham,Brentford
70,35,Everton,Bournemouth
70,35,Chelsea,Liverpool
70,35,Newcastle United,Man City
70,35,Tottenham,Aston Villa
70,35,Nottingham Forest,Leicester
70,35,Ipswich,West Ham United
70,35,Man United,Southampton
70,35,Wolverhampton,Brighton
70,36,Liverpool,Arsenal
70,36,Man City,Chelsea
70,36,Everton,Fulham
70,36,Newcastle United,Crystal Palace
70,36,Tottenham,Brentford
70,36,Bournemouth,Aston Villa
70,36,Nottingham Forest,Ipswich
70,36,Brighton,Leicester
70,36,West Ham United,Man United
70,36,Southampton,Wolverhampton
70,37,Fulham,Chelsea
70,37,Aston Villa,Crystal Palace
70,37,Man City,Arsenal
70,37,Everton,Tottenham
70,37,Newcastle United,Liverpool
70,37,Brighton,West Ham United
70,37,Ipswich,Wolverhampton
70,37,Man United,Leicester
70,37,Brentford,Bournemouth
70,37,Southampton,Nottingham Forest
70,38,Leicester,West Ham United
70,38,Fulham,Aston Villa
70,38,Man City,Liverpool
70,38,Everton,Brentford
70,38,Newcastle United,Arsenal
70,38,Crystal Palace,Chelsea
70,38,Tottenham,Bournemouth
70,38,Ipswich,Southampton
70,38,Man United,Brighton
70,38,Wolverhampton,Nottingham Forest
71,34,Arsenal,Southampton
71,34,Liverpool,Aston Villa
71,34,Fulham,Wolverhampton
71,34,Newcastle United,Ipswich
71,34,Crystal Palace,Tottenham
71,34,Bournemouth,Man City
71,34,Nottingham Forest,Everton
71,34,Brighton,Chelsea
71,34,Brentford,Leicester
71,34,West Ham United,Man United
71,35,Leicester,Wolverhampton
71,35,Liverpool,Crystal Palace
71,35,Aston Villa,Chelsea
71,35,Man City,Man United
71,35,Everton,Brentford
71,35,Newcastle United,Brighton
71,35,Tottenham,Ipswich
71,35,Nottingham Forest,Fulham
71,35,West Ham United,Arsenal
71,35,Southampton,Bournemouth
71,36,Arsenal,Brighton
71,36,Liverpool,Everton
71,36,Fulham,Leicester
71,36,Aston Villa,Crystal Palace
71,36,Man City,West Ham United
71,36,Chelsea,Brentford
71,36,Tottenham,Wolverhampton
71,36,Bournemouth,Nottingham Forest
71,36,Ipswich,Southampton
71,36,Man United,Newcastle United
71,37,Leicester,Ipswich
71,37,Arsenal,Man United
71,37,Aston Villa,West Ham United
71,37,Man City,Brighton
71,37,Everton,Newcastle United
71,37,Chelsea,Liverpool
71,37,Crystal Palace,Brentford
71,37,Tottenham,Bournemouth
71,37,Wolverhampton,Nottingham Forest
71,37,Southampton,Fulham
71,38,Liverpool,Brentford
71,38,Fulham,Ipswich
71,38,Man City,Arsenal
71,38,Everton,Aston Villa
71,38,Newcastle United,West Ham United
71,38,Crystal Palace,Chelsea
71,38,Nottingham Forest,Tottenham
71,38,Man United,Brighton
71,38,Wolverhampton,Bournemouth
71,38,Southampton,Leicester
72,34,Arsenal,Tottenham
72,34,Liverpool,Fulham
72,34,Aston Villa,Brighton
72,34,Everton,Southampton
72,34,Newcastle United,Man City
72,34,Nottingham Forest,Brentford
72,34,Ipswich,Chelsea
72,34,Man United,Leicester
72,34,West Ham United,Crystal Palace
72,34,Wolverhampton,Bournemouth
72,35,Liverpool,Crystal Palace
72,35,Fulham,Wolverhampton
72,35,Aston Villa,Chelsea
72,35,Man City,Arsenal
72,35,Everton,Bournemouth
72,35,Newcastle United,Leicester
72,35,Tottenham,Brentford
72,35,Ipswich,West Ham United
72,35,Man United,Brighton
72,35,Southampton,Nottingham Forest
72,36,Arsenal,Everton
72,36,Fulham,Tottenham
72,36,Aston Villa,Man City
72,36,Chelsea,Liverpool
72,36,Newcastle United,Crystal Palace
72,36,Nottingham Forest,Leicester
72,36,Brighton,Brentford
72,36,Ipswich,Wolverhampton
72,36,Man United,Bournemouth
72,36,West Ham United,Southampton
72,37,Liverpool,Arsenal
72,37,Aston Villa,Newcastle United
72,37,Man City,Chelsea
72,37,Crystal Palace,Everton
72,37,Tottenham,Ipswich
72,37,Bournemouth,Nottingham Forest
72,37,Brighton,Leicester
72,37,Man United,Southampton
72,37,West Ham United,Fulham
72,37,Wolverhampton,Brentford
72,38,Leicester,Bournemouth
72,38,Fulham,Ipswich
72,38,Aston Villa,Crystal Palace
72,38,Man City,Liverpool
72,38,Everton,Newcastle United
72,38,Chelsea,Arsenal
